Id,ActivityDate,ActivityTime,TotalIntensity,AverageIntensity
5553957443,11/05/2016,10:00:00,20,0.333
5553957443,11/05/2016,11:00:00,9,0.150
5553957443,11/05/2016,12:00:00,21,0.350
5553957443,11/05/2016,13:00:00,2,0.033
5553957443,11/05/2016,14:00:00,25,0.417
5553957443,11/05/2016,15:00:00,16,0.267
5553957443,11/05/2016,16:00:00,9,0.150
5553957443,11/05/2016,17:00:00,1,0.017
5553957443,11/05/2016,18:00:00,21,0.350
5553957443,11/05/2016,19:00:00,11,0.183
5553957443,11/05/2016,20:00:00,12,0.200
5553957443,11/05/2016,21:00:00,21,0.350
5553957443,11/05/2016,22:00:00,0,0.000
5553957443,11/05/2016,23:00:00,1,0.017
5553957443,12/05/2016,00:00:00,1,0.017
5553957443,12/05/2016,01:00:00,1,0.017
5553957443,12/05/2016,02:00:00,4,0.067
5553957443,12/05/2016,03:00:00,0,0.000
5553957443,12/05/2016,04:00:00,0,0.000
5553957443,12/05/2016,05:00:00,3,0.050
5553957443,12/05/2016,06:00:00,21,0.350
5553957443,12/05/2016,07:00:00,54,0.900
5553957443,12/05/2016,08:00:00,0,0.000
5553957443,12/05/2016,09:00:00,0,0.000
5577150313,12/04/2016,00:00:00,0,0.000
5577150313,12/04/2016,01:00:00,0,0.000
5577150313,12/04/2016,02:00:00,0,0.000
5577150313,12/04/2016,03:00:00,0,0.000
5577150313,12/04/2016,04:00:00,0,0.000
5577150313,12/04/2016,05:00:00,3,0.050
5577150313,12/04/2016,06:00:00,126,2.100
5577150313,12/04/2016,07:00:00,20,0.333
5577150313,12/04/2016,08:00:00,9,0.150
5577150313,12/04/2016,09:00:00,14,0.233
5577150313,12/04/2016,10:00:00,23,0.383
5577150313,12/04/2016,11:00:00,49,0.817
5577150313,12/04/2016,12:00:00,5,0.083
5577150313,12/04/2016,13:00:00,4,0.067
5577150313,12/04/2016,14:00:00,1,0.017
5577150313,12/04/2016,15:00:00,7,0.117
5577150313,12/04/2016,16:00:00,52,0.867
5577150313,12/04/2016,17:00:00,15,0.250
5577150313,12/04/2016,18:00:00,8,0.133
5577150313,12/04/2016,19:00:00,79,1.317
5577150313,12/04/2016,20:00:00,8,0.133
5577150313,12/04/2016,21:00:00,5,0.083
5577150313,12/04/2016,22:00:00,2,0.033
5577150313,12/04/2016,23:00:00,0,0.000
5577150313,13/04/2016,00:00:00,0,0.000
5577150313,13/04/2016,01:00:00,0,0.000
5577150313,13/04/2016,02:00:00,1,0.017
5577150313,13/04/2016,03:00:00,1,0.017
5577150313,13/04/2016,04:00:00,2,0.033
5577150313,13/04/2016,05:00:00,4,0.067
5577150313,13/04/2016,06:00:00,49,0.817
5577150313,13/04/2016,07:00:00,9,0.150
5577150313,13/04/2016,08:00:00,11,0.183
5577150313,13/04/2016,09:00:00,5,0.083
5577150313,13/04/2016,10:00:00,14,0.233
5577150313,13/04/2016,11:00:00,9,0.150
5577150313,13/04/2016,12:00:00,0,0.000
5577150313,13/04/2016,13:00:00,0,0.000
5577150313,13/04/2016,14:00:00,0,0.000
5577150313,13/04/2016,15:00:00,0,0.000
5577150313,13/04/2016,16:00:00,0,0.000
5577150313,13/04/2016,17:00:00,30,0.500
5577150313,13/04/2016,18:00:00,0,0.000
5577150313,13/04/2016,19:00:00,11,0.183
5577150313,13/04/2016,20:00:00,62,1.033
5577150313,13/04/2016,21:00:00,3,0.050
5577150313,13/04/2016,22:00:00,0,0.000
5577150313,13/04/2016,23:00:00,0,0.000
5577150313,14/04/2016,00:00:00,3,0.050
5577150313,14/04/2016,01:00:00,0,0.000
5577150313,14/04/2016,02:00:00,0,0.000
5577150313,14/04/2016,03:00:00,0,0.000
5577150313,14/04/2016,04:00:00,1,0.017
5577150313,14/04/2016,05:00:00,11,0.183
5577150313,14/04/2016,06:00:00,116,1.933
5577150313,14/04/2016,07:00:00,27,0.450
5577150313,14/04/2016,08:00:00,3,0.050
5577150313,14/04/2016,09:00:00,6,0.100
5577150313,14/04/2016,10:00:00,0,0.000
5577150313,14/04/2016,11:00:00,70,1.167
5577150313,14/04/2016,12:00:00,15,0.250
5577150313,14/04/2016,13:00:00,8,0.133
5577150313,14/04/2016,14:00:00,134,2.233
5577150313,14/04/2016,15:00:00,65,1.083
5577150313,14/04/2016,16:00:00,67,1.117
5577150313,14/04/2016,17:00:00,10,0.167
5577150313,14/04/2016,18:00:00,4,0.067
5577150313,14/04/2016,19:00:00,29,0.483
5577150313,14/04/2016,20:00:00,15,0.250
5577150313,14/04/2016,21:00:00,5,0.083
5577150313,14/04/2016,22:00:00,1,0.017
5577150313,14/04/2016,23:00:00,0,0.000
5577150313,15/04/2016,00:00:00,3,0.050
5577150313,15/04/2016,01:00:00,0,0.000
5577150313,15/04/2016,02:00:00,1,0.017
5577150313,15/04/2016,03:00:00,1,0.017
5577150313,15/04/2016,04:00:00,1,0.017
5577150313,15/04/2016,05:00:00,16,0.267
5577150313,15/04/2016,06:00:00,113,1.883
5577150313,15/04/2016,07:00:00,25,0.417
5577150313,15/04/2016,08:00:00,12,0.200
5577150313,15/04/2016,09:00:00,13,0.217
5577150313,15/04/2016,10:00:00,8,0.133
5577150313,15/04/2016,11:00:00,48,0.800
5577150313,15/04/2016,12:00:00,22,0.367
5577150313,15/04/2016,13:00:00,19,0.317
5577150313,15/04/2016,14:00:00,39,0.650
5577150313,15/04/2016,15:00:00,71,1.183
5577150313,15/04/2016,16:00:00,16,0.267
5577150313,15/04/2016,17:00:00,5,0.083
5577150313,15/04/2016,18:00:00,54,0.900
5577150313,15/04/2016,19:00:00,92,1.533
5577150313,15/04/2016,20:00:00,88,1.467
5577150313,15/04/2016,21:00:00,1,0.017
5577150313,15/04/2016,22:00:00,4,0.067
5577150313,15/04/2016,23:00:00,0,0.000
5577150313,16/04/2016,00:00:00,4,0.067
5577150313,16/04/2016,01:00:00,1,0.017
5577150313,16/04/2016,02:00:00,3,0.050
5577150313,16/04/2016,03:00:00,1,0.017
5577150313,16/04/2016,04:00:00,0,0.000
5577150313,16/04/2016,05:00:00,0,0.000
5577150313,16/04/2016,06:00:00,74,1.233
5577150313,16/04/2016,07:00:00,114,1.900
5577150313,16/04/2016,08:00:00,5,0.083
5577150313,16/04/2016,09:00:00,1,0.017
5577150313,16/04/2016,10:00:00,78,1.300
5577150313,16/04/2016,11:00:00,59,0.983
5577150313,16/04/2016,12:00:00,34,0.567
5577150313,16/04/2016,13:00:00,125,2.083
5577150313,16/04/2016,14:00:00,180,3.000
5577150313,16/04/2016,15:00:00,26,0.433
5577150313,16/04/2016,16:00:00,8,0.133
5577150313,16/04/2016,17:00:00,22,0.367
5577150313,16/04/2016,18:00:00,54,0.900
5577150313,16/04/2016,19:00:00,23,0.383
5577150313,16/04/2016,20:00:00,9,0.150
5577150313,16/04/2016,21:00:00,0,0.000
5577150313,16/04/2016,22:00:00,1,0.017
5577150313,16/04/2016,23:00:00,0,0.000
5577150313,17/04/2016,00:00:00,1,0.017
5577150313,17/04/2016,01:00:00,0,0.000
5577150313,17/04/2016,02:00:00,3,0.050
5577150313,17/04/2016,03:00:00,0,0.000
5577150313,17/04/2016,04:00:00,1,0.017
5577150313,17/04/2016,05:00:00,1,0.017
5577150313,17/04/2016,06:00:00,67,1.117
5577150313,17/04/2016,07:00:00,96,1.600
5577150313,17/04/2016,08:00:00,23,0.383
5577150313,17/04/2016,09:00:00,41,0.683
5577150313,17/04/2016,10:00:00,56,0.933
5577150313,17/04/2016,11:00:00,99,1.650
5577150313,17/04/2016,12:00:00,152,2.533
5577150313,17/04/2016,13:00:00,116,1.933
5577150313,17/04/2016,14:00:00,37,0.617
5577150313,17/04/2016,15:00:00,15,0.250
5577150313,17/04/2016,16:00:00,2,0.033
5577150313,17/04/2016,17:00:00,1,0.017
5577150313,17/04/2016,18:00:00,35,0.583
5577150313,17/04/2016,19:00:00,8,0.133
5577150313,17/04/2016,20:00:00,22,0.367
5577150313,17/04/2016,21:00:00,56,0.933
5577150313,17/04/2016,22:00:00,1,0.017
5577150313,17/04/2016,23:00:00,0,0.000
5577150313,18/04/2016,00:00:00,0,0.000
5577150313,18/04/2016,01:00:00,0,0.000
5577150313,18/04/2016,02:00:00,0,0.000
5577150313,18/04/2016,03:00:00,0,0.000
5577150313,18/04/2016,04:00:00,0,0.000
5577150313,18/04/2016,05:00:00,1,0.017
5577150313,18/04/2016,06:00:00,0,0.000
5577150313,18/04/2016,07:00:00,12,0.200
5577150313,18/04/2016,08:00:00,4,0.067
5577150313,18/04/2016,09:00:00,128,2.133
5577150313,18/04/2016,10:00:00,172,2.867
5577150313,18/04/2016,11:00:00,12,0.200
5577150313,18/04/2016,12:00:00,7,0.117
5577150313,18/04/2016,13:00:00,1,0.017
5577150313,18/04/2016,14:00:00,21,0.350
5577150313,18/04/2016,15:00:00,13,0.217
5577150313,18/04/2016,16:00:00,11,0.183
5577150313,18/04/2016,17:00:00,6,0.100
5577150313,18/04/2016,18:00:00,48,0.800
5577150313,18/04/2016,19:00:00,68,1.133
5577150313,18/04/2016,20:00:00,16,0.267
5577150313,18/04/2016,21:00:00,14,0.233
5577150313,18/04/2016,22:00:00,0,0.000
5577150313,18/04/2016,23:00:00,2,0.033
5577150313,19/04/2016,00:00:00,0,0.000
5577150313,19/04/2016,01:00:00,0,0.000
5577150313,19/04/2016,02:00:00,0,0.000
5577150313,19/04/2016,03:00:00,0,0.000
5577150313,19/04/2016,04:00:00,0,0.000
5577150313,19/04/2016,05:00:00,0,0.000
5577150313,19/04/2016,06:00:00,3,0.050
5577150313,19/04/2016,07:00:00,115,1.917
5577150313,19/04/2016,08:00:00,65,1.083
5577150313,19/04/2016,09:00:00,2,0.033
5577150313,19/04/2016,10:00:00,8,0.133
5577150313,19/04/2016,11:00:00,5,0.083
5577150313,19/04/2016,12:00:00,19,0.317
5577150313,19/04/2016,13:00:00,16,0.267
5577150313,19/04/2016,14:00:00,81,1.350
5577150313,19/04/2016,15:00:00,21,0.350
5577150313,19/04/2016,16:00:00,20,0.333
5577150313,19/04/2016,17:00:00,0,0.000
5577150313,19/04/2016,18:00:00,8,0.133
5577150313,19/04/2016,19:00:00,5,0.083
5577150313,19/04/2016,20:00:00,105,1.750
5577150313,19/04/2016,21:00:00,5,0.083
5577150313,19/04/2016,22:00:00,2,0.033
5577150313,19/04/2016,23:00:00,1,0.017
5577150313,20/04/2016,00:00:00,0,0.000
5577150313,20/04/2016,01:00:00,0,0.000
5577150313,20/04/2016,02:00:00,1,0.017
5577150313,20/04/2016,03:00:00,1,0.017
5577150313,20/04/2016,04:00:00,1,0.017
5577150313,20/04/2016,05:00:00,0,0.000
5577150313,20/04/2016,06:00:00,0,0.000
5577150313,20/04/2016,07:00:00,0,0.000
5577150313,20/04/2016,08:00:00,124,2.067
5577150313,20/04/2016,09:00:00,46,0.767
5577150313,20/04/2016,10:00:00,42,0.700
5577150313,20/04/2016,11:00:00,29,0.483
5577150313,20/04/2016,12:00:00,30,0.500
5577150313,20/04/2016,13:00:00,17,0.283
5577150313,20/04/2016,14:00:00,12,0.200
5577150313,20/04/2016,15:00:00,1,0.017
5577150313,20/04/2016,16:00:00,12,0.200
5577150313,20/04/2016,17:00:00,7,0.117
5577150313,20/04/2016,18:00:00,21,0.350
5577150313,20/04/2016,19:00:00,41,0.683
5577150313,20/04/2016,20:00:00,12,0.200
5577150313,20/04/2016,21:00:00,2,0.033
5577150313,20/04/2016,22:00:00,5,0.083
5577150313,20/04/2016,23:00:00,2,0.033
5577150313,21/04/2016,00:00:00,0,0.000
5577150313,21/04/2016,01:00:00,0,0.000
5577150313,21/04/2016,02:00:00,1,0.017
5577150313,21/04/2016,03:00:00,1,0.017
5577150313,21/04/2016,04:00:00,0,0.000
5577150313,21/04/2016,05:00:00,1,0.017
5577150313,21/04/2016,06:00:00,154,2.567
5577150313,21/04/2016,07:00:00,34,0.567
5577150313,21/04/2016,08:00:00,11,0.183
5577150313,21/04/2016,09:00:00,12,0.200
5577150313,21/04/2016,10:00:00,0,0.000
5577150313,21/04/2016,11:00:00,70,1.167
5577150313,21/04/2016,12:00:00,7,0.117
5577150313,21/04/2016,13:00:00,11,0.183
5577150313,21/04/2016,14:00:00,46,0.767
5577150313,21/04/2016,15:00:00,88,1.467
5577150313,21/04/2016,16:00:00,62,1.033
5577150313,21/04/2016,17:00:00,56,0.933
5577150313,21/04/2016,18:00:00,7,0.117
5577150313,21/04/2016,19:00:00,71,1.183
5577150313,21/04/2016,20:00:00,10,0.167
5577150313,21/04/2016,21:00:00,1,0.017
5577150313,21/04/2016,22:00:00,10,0.167
5577150313,21/04/2016,23:00:00,0,0.000
5577150313,22/04/2016,00:00:00,1,0.017
5577150313,22/04/2016,01:00:00,0,0.000
5577150313,22/04/2016,02:00:00,0,0.000
5577150313,22/04/2016,03:00:00,8,0.133
5577150313,22/04/2016,04:00:00,0,0.000
5577150313,22/04/2016,05:00:00,20,0.333
5577150313,22/04/2016,06:00:00,126,2.100
5577150313,22/04/2016,07:00:00,25,0.417
5577150313,22/04/2016,08:00:00,13,0.217
5577150313,22/04/2016,09:00:00,16,0.267
5577150313,22/04/2016,10:00:00,18,0.300
5577150313,22/04/2016,11:00:00,21,0.350
5577150313,22/04/2016,12:00:00,29,0.483
5577150313,22/04/2016,13:00:00,2,0.033
5577150313,22/04/2016,14:00:00,2,0.033
5577150313,22/04/2016,15:00:00,1,0.017
5577150313,22/04/2016,16:00:00,5,0.083
5577150313,22/04/2016,17:00:00,14,0.233
5577150313,22/04/2016,18:00:00,29,0.483
5577150313,22/04/2016,19:00:00,28,0.467
5577150313,22/04/2016,20:00:00,39,0.650
5577150313,22/04/2016,21:00:00,1,0.017
5577150313,22/04/2016,22:00:00,40,0.667
5577150313,22/04/2016,23:00:00,8,0.133
5577150313,23/04/2016,00:00:00,1,0.017
5577150313,23/04/2016,01:00:00,0,0.000
5577150313,23/04/2016,02:00:00,1,0.017
5577150313,23/04/2016,03:00:00,0,0.000
5577150313,23/04/2016,04:00:00,2,0.033
5577150313,23/04/2016,05:00:00,0,0.000
5577150313,23/04/2016,06:00:00,10,0.167
5577150313,23/04/2016,07:00:00,41,0.683
5577150313,23/04/2016,08:00:00,4,0.067
5577150313,23/04/2016,09:00:00,11,0.183
5577150313,23/04/2016,10:00:00,33,0.550
5577150313,23/04/2016,11:00:00,17,0.283
5577150313,23/04/2016,12:00:00,10,0.167
5577150313,23/04/2016,13:00:00,17,0.283
5577150313,23/04/2016,14:00:00,3,0.050
5577150313,23/04/2016,15:00:00,71,1.183
5577150313,23/04/2016,16:00:00,9,0.150
5577150313,23/04/2016,17:00:00,29,0.483
5577150313,23/04/2016,18:00:00,26,0.433
5577150313,23/04/2016,19:00:00,32,0.533
5577150313,23/04/2016,20:00:00,23,0.383
5577150313,23/04/2016,21:00:00,1,0.017
5577150313,23/04/2016,22:00:00,1,0.017
5577150313,23/04/2016,23:00:00,1,0.017
5577150313,24/04/2016,00:00:00,0,0.000
5577150313,24/04/2016,01:00:00,4,0.067
5577150313,24/04/2016,02:00:00,3,0.050
5577150313,24/04/2016,03:00:00,0,0.000
5577150313,24/04/2016,04:00:00,0,0.000
5577150313,24/04/2016,05:00:00,0,0.000
5577150313,24/04/2016,06:00:00,1,0.017
5577150313,24/04/2016,07:00:00,23,0.383
5577150313,24/04/2016,08:00:00,24,0.400
5577150313,24/04/2016,09:00:00,14,0.233
5577150313,24/04/2016,10:00:00,117,1.950
5577150313,24/04/2016,11:00:00,170,2.833
5577150313,24/04/2016,12:00:00,22,0.367
5577150313,24/04/2016,13:00:00,9,0.150
5577150313,24/04/2016,14:00:00,23,0.383
5577150313,24/04/2016,15:00:00,159,2.650
5577150313,24/04/2016,16:00:00,87,1.450
5577150313,24/04/2016,17:00:00,126,2.100
5577150313,24/04/2016,18:00:00,39,0.650
5577150313,24/04/2016,19:00:00,62,1.033
5577150313,24/04/2016,20:00:00,6,0.100
5577150313,24/04/2016,21:00:00,8,0.133
5577150313,24/04/2016,22:00:00,2,0.033
5577150313,24/04/2016,23:00:00,2,0.033
5577150313,25/04/2016,00:00:00,1,0.017
5577150313,25/04/2016,01:00:00,0,0.000
5577150313,25/04/2016,02:00:00,0,0.000
5577150313,25/04/2016,03:00:00,1,0.017
5577150313,25/04/2016,04:00:00,1,0.017
5577150313,25/04/2016,05:00:00,7,0.117
5577150313,25/04/2016,06:00:00,122,2.033
5577150313,25/04/2016,07:00:00,36,0.600
5577150313,25/04/2016,08:00:00,10,0.167
5577150313,25/04/2016,09:00:00,4,0.067
5577150313,25/04/2016,10:00:00,76,1.267
5577150313,25/04/2016,11:00:00,36,0.600
5577150313,25/04/2016,12:00:00,25,0.417
5577150313,25/04/2016,13:00:00,25,0.417
5577150313,25/04/2016,14:00:00,6,0.100
5577150313,25/04/2016,15:00:00,8,0.133
5577150313,25/04/2016,16:00:00,29,0.483
5577150313,25/04/2016,17:00:00,11,0.183
5577150313,25/04/2016,18:00:00,6,0.100
5577150313,25/04/2016,19:00:00,49,0.817
5577150313,25/04/2016,20:00:00,12,0.200
5577150313,25/04/2016,21:00:00,6,0.100
5577150313,25/04/2016,22:00:00,2,0.033
5577150313,25/04/2016,23:00:00,0,0.000
5577150313,26/04/2016,00:00:00,1,0.017
5577150313,26/04/2016,01:00:00,0,0.000
5577150313,26/04/2016,02:00:00,0,0.000
5577150313,26/04/2016,03:00:00,0,0.000
5577150313,26/04/2016,04:00:00,3,0.050
5577150313,26/04/2016,05:00:00,60,1.000
5577150313,26/04/2016,06:00:00,81,1.350
5577150313,26/04/2016,07:00:00,10,0.167
5577150313,26/04/2016,08:00:00,15,0.250
5577150313,26/04/2016,09:00:00,5,0.083
5577150313,26/04/2016,10:00:00,8,0.133
5577150313,26/04/2016,11:00:00,14,0.233
5577150313,26/04/2016,12:00:00,26,0.433
5577150313,26/04/2016,13:00:00,36,0.600
5577150313,26/04/2016,14:00:00,11,0.183
5577150313,26/04/2016,15:00:00,8,0.133
5577150313,26/04/2016,16:00:00,8,0.133
5577150313,26/04/2016,17:00:00,0,0.000
5577150313,26/04/2016,18:00:00,7,0.117
5577150313,26/04/2016,19:00:00,17,0.283
5577150313,26/04/2016,20:00:00,42,0.700
5577150313,26/04/2016,21:00:00,6,0.100
5577150313,26/04/2016,22:00:00,0,0.000
5577150313,26/04/2016,23:00:00,1,0.017
5577150313,27/04/2016,00:00:00,0,0.000
5577150313,27/04/2016,01:00:00,1,0.017
5577150313,27/04/2016,02:00:00,0,0.000
5577150313,27/04/2016,03:00:00,0,0.000
5577150313,27/04/2016,04:00:00,0,0.000
5577150313,27/04/2016,05:00:00,11,0.183
5577150313,27/04/2016,06:00:00,127,2.117
5577150313,27/04/2016,07:00:00,13,0.217
5577150313,27/04/2016,08:00:00,12,0.200
5577150313,27/04/2016,09:00:00,16,0.267
5577150313,27/04/2016,10:00:00,8,0.133
5577150313,27/04/2016,11:00:00,15,0.250
5577150313,27/04/2016,12:00:00,8,0.133
5577150313,27/04/2016,13:00:00,7,0.117
5577150313,27/04/2016,14:00:00,3,0.050
5577150313,27/04/2016,15:00:00,22,0.367
5577150313,27/04/2016,16:00:00,17,0.283
5577150313,27/04/2016,17:00:00,7,0.117
5577150313,27/04/2016,18:00:00,29,0.483
5577150313,27/04/2016,19:00:00,97,1.617
5577150313,27/04/2016,20:00:00,3,0.050
5577150313,27/04/2016,21:00:00,8,0.133
5577150313,27/04/2016,22:00:00,6,0.100
5577150313,27/04/2016,23:00:00,1,0.017
5577150313,28/04/2016,00:00:00,1,0.017
5577150313,28/04/2016,01:00:00,0,0.000
5577150313,28/04/2016,02:00:00,1,0.017
5577150313,28/04/2016,03:00:00,0,0.000
5577150313,28/04/2016,04:00:00,0,0.000
5577150313,28/04/2016,05:00:00,23,0.383
5577150313,28/04/2016,06:00:00,115,1.917
5577150313,28/04/2016,07:00:00,48,0.800
5577150313,28/04/2016,08:00:00,12,0.200
5577150313,28/04/2016,09:00:00,5,0.083
5577150313,28/04/2016,10:00:00,11,0.183
5577150313,28/04/2016,11:00:00,65,1.083
5577150313,28/04/2016,12:00:00,0,0.000
5577150313,28/04/2016,13:00:00,42,0.700
5577150313,28/04/2016,14:00:00,27,0.450
5577150313,28/04/2016,15:00:00,33,0.550
5577150313,28/04/2016,16:00:00,6,0.100
5577150313,28/04/2016,17:00:00,36,0.600
5577150313,28/04/2016,18:00:00,8,0.133
5577150313,28/04/2016,19:00:00,82,1.367
5577150313,28/04/2016,20:00:00,17,0.283
5577150313,28/04/2016,21:00:00,8,0.133
5577150313,28/04/2016,22:00:00,0,0.000
5577150313,28/04/2016,23:00:00,0,0.000
5577150313,29/04/2016,00:00:00,0,0.000
5577150313,29/04/2016,01:00:00,2,0.033
5577150313,29/04/2016,02:00:00,0,0.000
5577150313,29/04/2016,03:00:00,0,0.000
5577150313,29/04/2016,04:00:00,0,0.000
5577150313,29/04/2016,05:00:00,2,0.033
5577150313,29/04/2016,06:00:00,107,1.783
5577150313,29/04/2016,07:00:00,56,0.933
5577150313,29/04/2016,08:00:00,9,0.150
5577150313,29/04/2016,09:00:00,17,0.283
5577150313,29/04/2016,10:00:00,17,0.283
5577150313,29/04/2016,11:00:00,22,0.367
5577150313,29/04/2016,12:00:00,15,0.250
5577150313,29/04/2016,13:00:00,3,0.050
5577150313,29/04/2016,14:00:00,3,0.050
5577150313,29/04/2016,15:00:00,6,0.100
5577150313,29/04/2016,16:00:00,7,0.117
5577150313,29/04/2016,17:00:00,3,0.050
5577150313,29/04/2016,18:00:00,19,0.317
5577150313,29/04/2016,19:00:00,105,1.750
5577150313,29/04/2016,20:00:00,129,2.150
5577150313,29/04/2016,21:00:00,2,0.033
5577150313,29/04/2016,22:00:00,4,0.067
5577150313,29/04/2016,23:00:00,0,0.000
5577150313,30/04/2016,00:00:00,0,0.000
5577150313,30/04/2016,01:00:00,0,0.000
5577150313,30/04/2016,02:00:00,0,0.000
5577150313,30/04/2016,03:00:00,0,0.000
5577150313,30/04/2016,04:00:00,0,0.000
5577150313,30/04/2016,05:00:00,1,0.017
5577150313,30/04/2016,06:00:00,5,0.083
5577150313,30/04/2016,07:00:00,10,0.167
5577150313,30/04/2016,08:00:00,9,0.150
5577150313,30/04/2016,09:00:00,4,0.067
5577150313,30/04/2016,10:00:00,109,1.817
5577150313,30/04/2016,11:00:00,160,2.667
5577150313,30/04/2016,12:00:00,57,0.950
5577150313,30/04/2016,13:00:00,89,1.483
5577150313,30/04/2016,14:00:00,65,1.083
5577150313,30/04/2016,15:00:00,12,0.200
5577150313,30/04/2016,16:00:00,5,0.083
5577150313,30/04/2016,17:00:00,15,0.250
5577150313,30/04/2016,18:00:00,176,2.933
5577150313,30/04/2016,19:00:00,121,2.017
5577150313,30/04/2016,20:00:00,14,0.233
5577150313,30/04/2016,21:00:00,12,0.200
5577150313,30/04/2016,22:00:00,7,0.117
5577150313,30/04/2016,23:00:00,3,0.050
5577150313,01/05/2016,00:00:00,0,0.000
5577150313,01/05/2016,01:00:00,1,0.017
5577150313,01/05/2016,02:00:00,2,0.033
5577150313,01/05/2016,03:00:00,0,0.000
5577150313,01/05/2016,04:00:00,0,0.000
5577150313,01/05/2016,05:00:00,0,0.000
5577150313,01/05/2016,06:00:00,4,0.067
5577150313,01/05/2016,07:00:00,3,0.050
5577150313,01/05/2016,08:00:00,93,1.550
5577150313,01/05/2016,09:00:00,106,1.767
5577150313,01/05/2016,10:00:00,173,2.883
5577150313,01/05/2016,11:00:00,154,2.567
5577150313,01/05/2016,12:00:00,22,0.367
5577150313,01/05/2016,13:00:00,17,0.283
5577150313,01/05/2016,14:00:00,27,0.450
5577150313,01/05/2016,15:00:00,14,0.233
5577150313,01/05/2016,16:00:00,76,1.267
5577150313,01/05/2016,17:00:00,11,0.183
5577150313,01/05/2016,18:00:00,93,1.550
5577150313,01/05/2016,19:00:00,98,1.633
5577150313,01/05/2016,20:00:00,5,0.083
5577150313,01/05/2016,21:00:00,4,0.067
5577150313,01/05/2016,22:00:00,0,0.000
5577150313,01/05/2016,23:00:00,1,0.017
5577150313,02/05/2016,00:00:00,0,0.000
5577150313,02/05/2016,01:00:00,0,0.000
5577150313,02/05/2016,02:00:00,3,0.050
5577150313,02/05/2016,03:00:00,0,0.000
5577150313,02/05/2016,04:00:00,0,0.000
5577150313,02/05/2016,05:00:00,1,0.017
5577150313,02/05/2016,06:00:00,118,1.967
5577150313,02/05/2016,07:00:00,59,0.983
5577150313,02/05/2016,08:00:00,10,0.167
5577150313,02/05/2016,09:00:00,4,0.067
5577150313,02/05/2016,10:00:00,28,0.467
5577150313,02/05/2016,11:00:00,15,0.250
5577150313,02/05/2016,12:00:00,9,0.150
5577150313,02/05/2016,13:00:00,19,0.317
5577150313,02/05/2016,14:00:00,19,0.317
5577150313,02/05/2016,15:00:00,28,0.467
5577150313,02/05/2016,16:00:00,14,0.233
5577150313,02/05/2016,17:00:00,6,0.100
5577150313,02/05/2016,18:00:00,9,0.150
5577150313,02/05/2016,19:00:00,10,0.167
5577150313,02/05/2016,20:00:00,25,0.417
5577150313,02/05/2016,21:00:00,4,0.067
5577150313,02/05/2016,22:00:00,3,0.050
5577150313,02/05/2016,23:00:00,2,0.033
5577150313,03/05/2016,00:00:00,25,0.417
5577150313,03/05/2016,01:00:00,68,1.133
5577150313,03/05/2016,02:00:00,39,0.650
5577150313,03/05/2016,03:00:00,6,0.100
5577150313,03/05/2016,04:00:00,28,0.467
5577150313,03/05/2016,05:00:00,25,0.417
5577150313,03/05/2016,06:00:00,13,0.217
5577150313,03/05/2016,07:00:00,18,0.300
5577150313,03/05/2016,08:00:00,28,0.467
5577150313,03/05/2016,09:00:00,55,0.917
5577150313,03/05/2016,10:00:00,130,2.167
5577150313,03/05/2016,11:00:00,5,0.083
5577150313,03/05/2016,12:00:00,1,0.017
5577150313,03/05/2016,13:00:00,1,0.017
5577150313,03/05/2016,14:00:00,0,0.000
5577150313,03/05/2016,15:00:00,1,0.017
5577150313,03/05/2016,16:00:00,0,0.000
5577150313,03/05/2016,17:00:00,0,0.000
5577150313,03/05/2016,18:00:00,0,0.000
5577150313,03/05/2016,19:00:00,1,0.017
5577150313,03/05/2016,20:00:00,3,0.050
5577150313,03/05/2016,21:00:00,21,0.350
5577150313,03/05/2016,22:00:00,49,0.817
5577150313,03/05/2016,23:00:00,2,0.033
5577150313,04/05/2016,00:00:00,12,0.200
5577150313,04/05/2016,01:00:00,4,0.067
5577150313,04/05/2016,02:00:00,11,0.183
5577150313,04/05/2016,03:00:00,2,0.033
5577150313,04/05/2016,04:00:00,18,0.300
5577150313,04/05/2016,05:00:00,12,0.200
5577150313,04/05/2016,06:00:00,12,0.200
5577150313,04/05/2016,07:00:00,11,0.183
5577150313,04/05/2016,08:00:00,24,0.400
5577150313,04/05/2016,09:00:00,57,0.950
5577150313,04/05/2016,10:00:00,23,0.383
5577150313,04/05/2016,11:00:00,0,0.000
5577150313,04/05/2016,12:00:00,1,0.017
5577150313,04/05/2016,13:00:00,0,0.000
5577150313,04/05/2016,14:00:00,0,0.000
5577150313,04/05/2016,15:00:00,0,0.000
5577150313,04/05/2016,16:00:00,0,0.000
5577150313,04/05/2016,17:00:00,0,0.000
5577150313,04/05/2016,18:00:00,0,0.000
5577150313,04/05/2016,19:00:00,0,0.000
5577150313,04/05/2016,20:00:00,1,0.017
5577150313,04/05/2016,21:00:00,9,0.150
5577150313,04/05/2016,22:00:00,33,0.550
5577150313,04/05/2016,23:00:00,4,0.067
5577150313,05/05/2016,00:00:00,15,0.250
5577150313,05/05/2016,01:00:00,0,0.000
5577150313,05/05/2016,02:00:00,0,0.000
5577150313,05/05/2016,03:00:00,0,0.000
5577150313,05/05/2016,04:00:00,0,0.000
